,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
3167,서울마포 신촌태영데시앙2,02,서울특별시 마포구 서강로9길 45,37.552660090,126.93138045,7,단독,11,,,Y,2,2
3168,서울마포 신촌태영데시앙2,02,서울특별시 마포구 서강로9길 45,37.552660090,126.93138045,7,단독,11,,,Y,3,3
3169,서울동대문구 월드메르디앙2차아파트,02,서울특별시 동대문구 천호대로97길 61,37.563658739,127.07135898,7,단독,11,,,Y,2,2
3170,서울동대문구 월드메르디앙2차아파트,02,서울특별시 동대문구 천호대로97길 61,37.563658739,127.07135898,7,단독,11,,,Y,2,2
3171,서울동대문구 월드메르디앙2차아파트,02,서울특별시 동대문구 천호대로97길 61,37.563658739,127.07135898,7,단독,11,,,Y,2,2
3172,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,2,2
3173,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,2,2
3174,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,2,2
3175,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,1,1
3176,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,2,2
3177,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,1,1
3178,서울구로구 이앤씨벤처드림타워2차,02,서울특별시 구로구 디지털로33길 55,37.486758559,126.89304448,7,단독,11,,,Y,2,2
3179,서울종로 인왕산아이파크 103동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3180,서울종로 인왕산아이파크 103동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3181,서울종로 인왕산아이파크 103동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3182,서울종로 인왕산아이파크 113동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3183,서울종로 인왕산아이파크 113동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3184,서울종로 인왕산아이파크 113동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3185,서울종로 인왕산아이파크 104동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3186,서울종로 인왕산아이파크 104동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.95535490,7,단독,11,,,Y,2,2
3187,서울종로 인왕산아이파크 106동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.955354,7,단독,11,,,Y,2,2
3188,서울종로 인왕산아이파크 106동,02,서울특별시 종로구 통일로18길 9,37.577670716,126.955354,7,단독,11,,,Y,3,3
3189,서울강서 마곡엠벨리4단지403동,02,서울특별시 강서구 마곡서로 175,37.568908134,126.82423251,7,단독,11,,,Y,2,2
3190,서울강서 마곡엠벨리4단지403동,02,서울특별시 강서구 마곡서로 175,37.568908134,126.82423251,7,단독,11,,,Y,2,2
3191,서울강서 마곡엠벨리4단지405동,02,서울특별시 강서구 마곡서로 175,37.568908134,126.82423251,7,단독,11,,,Y,2,2
3192,서울강서 마곡엠벨리4단지405동,02,서울특별시 강서구 마곡서로 175,37.568908134,126.82423251,7,단독,11,,,Y,2,2
3193,서울강서 마곡엠벨리4단지405동,02,서울특별시 강서구 마곡서로 175,37.568908134,126.82423251,7,단독,11,,,Y,2,2
3194,서울송파 가든파이브웍스1(B3)(급속),04,서울특별시 송파구 충민로 52,37.4777176,127.122746,100,동시,11,,,Y,2,2
3195,서울송파 가든파이브웍스1(B3)(급속),04,서울특별시 송파구 충민로 52,37.4777176,127.122746,100,동시,11,,,Y,3,3
3196,서울송파 가든파이브웍스2(B3),02,서울특별시 송파구 충민로 52,37.477717629,127.12274604,7,단독,11,,,Y,3,3
3197,서울송파 가든파이브웍스2(B3),02,서울특별시 송파구 충민로 52,37.477717629,127.12274604,7,단독,11,,,Y,2,2
3198,서울송파 가든파이브웍스2(B3),02,서울특별시 송파구 충민로 52,37.477717629,127.12274604,7,단독,11,,,Y,2,2
3199,서울송파 가든파이브웍스2(B3),02,서울특별시 송파구 충민로 52,37.477717629,127.12274604,7,단독,11,,,Y,2,2
3200,서울송파 가든파이브웍스2(B3),02,서울특별시 송파구 충민로 52,37.477717629,127.12274604,7,단독,11,,,Y,2,2
3201,서울송파 가든파이브웍스2(B3),02,서울특별시 송파구 충민로 52,37.477717629,127.12274604,7,단독,11,,,Y,2,2
3202,서울강북 오동공원현대홈타운,02,서울특별시 강북구 오현로31길 89,37.631718783,127.03558461,7,단독,11,,,Y,2,2
3203,서울강북 오동공원현대홈타운,02,서울특별시 강북구 오현로31길 89,37.631718783,127.03558461,7,단독,11,,,Y,2,2
3204,서울송파 송파꿈에그린아파트2405동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3205,서울송파 송파꿈에그린아파트2405동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3206,서울송파 송파꿈에그린아파트2405동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3207,서울송파 송파꿈에그린아파트2405동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,3,3
3208,서울송파 송파꿈에그린아파트2405동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,3,3
3209,서울송파 송파꿈에그린아파트2401동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,3,3
3210,서울송파 송파꿈에그린아파트2401동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3211,서울송파 송파꿈에그린아파트2401동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3212,서울송파 송파꿈에그린아파트2420동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3213,서울송파 송파꿈에그린아파트2420동,02,서울특별시 송파구 위례광장로 121,37.476865039,127.13821629,7,단독,11,,,Y,2,2
3214,서울송파 문정래미안아파트122동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3215,서울송파 문정래미안아파트122동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3216,서울송파 문정래미안아파트122동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3217,서울송파 문정래미안아파트101동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3218,서울송파 문정래미안아파트101동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3219,서울송파 문정래미안아파트101동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3220,서울송파 문정래미안아파트106동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3221,서울송파 문정래미안아파트106동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3222,서울송파 문정래미안아파트106동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,2,2
3223,서울송파 문정래미안아파트106동,02,서울특별시 송파구 문정로 83,37.489204315,127.13023196,7,단독,11,,,Y,3,3
3224,서울성동 서울숲한신더휴아파트3주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3225,서울성동 서울숲한신더휴아파트3주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,3,3
3226,서울성동 서울숲한신더휴아파트3주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3227,서울성동 서울숲한신더휴아파트4주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3228,서울성동 서울숲한신더휴아파트4주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3229,서울성동 서울숲한신더휴아파트4주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3230,서울성동 서울숲한신더휴아파트5주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,1,1
3231,서울성동 서울숲한신더휴아파트5주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3232,서울성동 서울숲한신더휴아파트5주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3233,서울성동 서울숲한신더휴아파트5주차장,02,서울특별시 성동구 고산자로 164,37.555068757,127.03542410,7,단독,11,,,Y,2,2
3234,서울강서 삼익삼환아파트1(B1),02,서울특별시 강서구 방화대로47가길 22,37.577098853,126.81397820,7,단독,11,,,Y,2,2
3235,서울강서 삼익삼환아파트2(B1),02,서울특별시 강서구 방화대로47가길 22,37.577098853,126.81397820,7,단독,11,,,Y,2,2
3236,서울강서 삼익삼환아파트3(B2),02,서울특별시 강서구 방화대로47가길 22,37.577098853,126.81397820,7,단독,11,,,Y,2,2
3237,서울강서 삼익삼환아파트3(B2),02,서울특별시 강서구 방화대로47가길 22,37.577098853,126.81397820,7,단독,11,,,Y,2,2
3238,서울강서 삼익삼환아파트3(B2),02,서울특별시 강서구 방화대로47가길 22,37.577098853,126.81397820,7,단독,11,,,Y,2,2
3239,서울강서 삼익삼환아파트4(B1),02,서울특별시 강서구 방화대로47가길 22,37.577098853,126.81397820,7,단독,11,,,Y,2,2
3240,서울마포 신촌그랑자이1,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,2,2
3241,서울마포 신촌그랑자이1,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,2,2
3242,서울마포 신촌그랑자이1,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,2,2
3243,서울마포 신촌그랑자이2,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,2,2
3244,서울마포 신촌그랑자이2,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,3,3
3245,서울마포 신촌그랑자이2,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,2,2
3246,서울마포 신촌그랑자이2,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,3,3
3247,서울마포 신촌그랑자이2,02,서울특별시 마포구 대흥로 175,37.555763882,126.94352252,7,단독,11,,,Y,2,2
3248,서울마포 신촌그랑자이3,02,서울특별시 마포구 대흥로 175,37.555763882,126.943522,7,단독,11,,,Y,2,2
3249,서울마포 신촌그랑자이3,02,서울특별시 마포구 대흥로 175,37.555763882,126.943522,7,단독,11,,,Y,1,1
3250,서울송파 송파체육문화회관,04,서울특별시 송파구 양산로 15,37.490594892,127.14281718,100,단독,11,,,Y,2,2
3251,서울송파 송파체육문화회관,04,서울특별시 송파구 양산로 15,37.490594892,127.14281718,100,단독,11,,,Y,2,2
3252,서울송파 송파체육문화회관,04,서울특별시 송파구 양산로 15,37.490594892,127.14281718,100,단독,11,,,Y,2,2
3253,서울송파 송파체육문화회관,04,서울특별시 송파구 양산로 15,37.490594892,127.14281718,100,단독,11,,,Y,3,3
3254,서울광진구 YM프라젠스파아파트,02,서울특별시 광진구 자양로5길 33,37.530921726,127.08414103,7,단독,11,,,Y,3,3
3255,서울광진구 YM프라젠스파아파트,02,서울특별시 광진구 자양로5길 33,37.530921726,127.08414103,7,단독,11,,,Y,1,1
3256,서울광진구 YM프라젠스파아파트,02,서울특별시 광진구 자양로5길 33,37.530921726,127.08414103,7,단독,11,,,Y,1,1
3257,서울광진구 YM프라젠스파아파트,02,서울특별시 광진구 자양로5길 33,37.530921726,127.08414103,7,단독,11,,,Y,1,1
3258,서울광진구 YM프라젠스파아파트,02,서울특별시 광진구 자양로5길 33,37.530921726,127.08414103,7,단독,11,,,Y,1,1
3259,서울중구 남산트라팰리스2,02,서울특별시 중구 소월로2길 30,37.553994679,126.97561274,7,단독,11,,,Y,2,2
3260,서울중구 남산트라팰리스2,02,서울특별시 중구 소월로2길 30,37.553994679,126.97561274,7,단독,11,,,Y,2,2
3261,서울중구 남산트라팰리스2,02,서울특별시 중구 소월로2길 30,37.553994679,126.97561274,7,단독,11,,,Y,2,2
3262,서울중구 남산트라팰리스2,02,서울특별시 중구 소월로2길 30,37.553994679,126.97561274,7,단독,11,,,Y,2,2
3263,서울중구 남산트라팰리스2,02,서울특별시 중구 소월로2길 30,37.553994679,126.97561274,7,단독,11,,,Y,2,2
3264,서울중구 남산트라팰리스2,02,서울특별시 중구 소월로2길 30,37.553994679,126.97561274,7,단독,11,,,Y,2,2
3265,서울동대문 휘경동일하이빌,02,서울특별시 동대문구 장안벚꽃로5길 10,37.581875303,127.07315733,7,단독,11,,,Y,2,2
3266,서울동대문 휘경동일하이빌,02,서울특별시 동대문구 장안벚꽃로5길 10,37.581875303,127.07315733,7,단독,11,,,Y,2,2
3267,서울동대문 휘경동일하이빌,02,서울특별시 동대문구 장안벚꽃로5길 10,37.581875303,127.07315733,7,단독,11,,,Y,2,2
3268,서울동대문 휘경동일하이빌,02,서울특별시 동대문구 장안벚꽃로5길 10,37.581875303,127.07315733,7,단독,11,,,Y,2,2
3269,서울강동 고덕숲아이파크1(B3),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3270,서울강동 고덕숲아이파크1(B3),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3271,서울강동 고덕숲아이파크1(B3),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3272,서울강동 고덕숲아이파크1(B3),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3273,서울강동 고덕숲아이파크2(B3),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,3,3
3274,서울강동 고덕숲아이파크2(B3),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3275,서울강동 고덕숲아이파크3(B2),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3276,서울강동 고덕숲아이파크3(B2),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,3,3
3277,서울강동 고덕숲아이파크3(B2),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3278,서울강동 고덕숲아이파크3(B2),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,3,3
3279,서울강동 고덕숲아이파크4(B2),02,서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,7,단독,11,,,Y,2,2
3280,서울광진 그랜드워커힐서울호텔,02,서울특별시 광진구 워커힐로 177,37.558628730,127.11170683,7,단독,11,,,Y,2,2
3281,서울광진 그랜드워커힐서울호텔,02,서울특별시 광진구 워커힐로 177,37.558628730,127.11170683,7,단독,11,,,Y,2,2
3282,서울성북 월곡래미안루나밸리2,02,서울특별시 성북구 월곡로14길 26,37.600234016,127.04265194,7,단독,11,,,Y,9,9
3283,서울성북 월곡래미안루나밸리2,02,서울특별시 성북구 월곡로14길 26,37.600234016,127.04265194,7,단독,11,,,Y,9,9
