,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
3603,한전 KDN 본사,02,전라남도 나주시 빛가람로 661,35.02207,126.78411,3,단독,46,,,N,2,2
3604,한전 KDN 본사,02,전라남도 나주시 빛가람로 661,35.02207,126.78411,3,단독,46,,,N,2,2
3605,한전 KDN 본사,02,전라남도 나주시 빛가람로 661,35.02207,126.78411,3,단독,46,,,N,2,2
3606,한전 KDN 본사,02,전라남도 나주시 빛가람로 661,35.02207,126.78411,3,단독,46,,,N,2,2
3607,한전 KDN 본사,02,전라남도 나주시 빛가람로 661,35.02207,126.78411,3,단독,46,,,N,2,2
3608,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3609,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3610,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3611,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3612,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3613,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3614,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3615,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3616,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3617,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3618,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3619,전남개발공사 지하주차장,02,전라남도 무안군 삼향읍 후광대로 242,34.813957,126.458142,3,단독,46,,,N,2,2
3620,전남 여수시 시청서4길 30-6 (저압수용가),02,전라남도 여수시 시청서4길 30-6,34.757727,127.659115,3,단독,46,,,N,2,2
3621,전라남도 나주시 봉황면 봉황로725-9 (저압수용가),02,전라남도 나주시 봉황면 봉황로 725-9,34.957567,126.781657,3,단독,46,,,N,2,2
3622,전남 목포시 교육로 51 (저압수용가),02,전라남도 목포시 교육로 51,34.801704,126.420616,3,단독,46,,,N,2,2
3623,전남 함평군 해보면 해보대성길 76-1 (저압수용가),02,전라남도 함평군 해보면 해보대성길 76-1,35.161934,126.608646,3,단독,46,,,N,3,3
3624,언노운호텔 (저압수용가),02,전라남도 담양군 담양읍 담주1길 27,35.320128030,126.98017512,3,단독,46,,,N,2,2
3625,전남 목포시 신촌로13번길 5 (저압수용가),02,전라남도 목포시 신촌로13번길 5,34.806199003,126.38852333,3,단독,46,,,N,2,2
3626,쌍남추어탕 (저압수용가),02,전라남도 순천시 역전장1길 42,34.943365061,127.50531061,3,단독,46,,,N,2,2
3627,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,3,3
3628,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,3,3
3629,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3630,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3631,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3632,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3633,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,3,3
3634,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3635,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,9,9
3636,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3637,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,2,2
3638,호반써밋 남악오룡2차아파트,02,전라남도 무안군 일로읍 오룡번영로 153,34.808938285,126.48511647,3,단독,46,,,N,4,4
3639,전남 담양군 수북면 상촌길 62-7 (저압수용가),02,전라남도 담양군 수북면 상촌길 62-7,35.297271719,126.92992684,3,단독,46,,,N,4,4
3640,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3641,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3642,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3643,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3644,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3645,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3646,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3647,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3648,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3649,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3650,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3651,골드디움5차아파트,02,전라남도 목포시 용해지구로88번길 23,34.820767130,126.39394426,3,단독,46,,,N,2,2
3652,근화블루빌아파트,02,전라남도 목포시 텃골로13번길 32,34.820076803,126.41976655,3,단독,46,,,N,2,2
3653,근화블루빌아파트,02,전라남도 목포시 텃골로13번길 32,34.820076803,126.41976655,3,단독,46,,,N,2,2
3654,근화블루빌아파트,02,전라남도 목포시 텃골로13번길 32,34.820076803,126.41976655,3,단독,46,,,N,2,2
3655,근화블루빌아파트,02,전라남도 목포시 텃골로13번길 32,34.820076803,126.41976655,3,단독,46,,,N,2,2
3656,근화블루빌아파트,02,전라남도 목포시 텃골로13번길 32,34.820076803,126.41976655,3,단독,46,,,N,2,2
3657,근화블루빌아파트,02,전라남도 목포시 텃골로13번길 32,34.820076803,126.41976655,3,단독,46,,,N,2,2
3658,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,2,2
3659,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,2,2
3660,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,2,2
3661,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,4,4
3662,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,4,4
3663,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,2,2
3664,농림식품 기술기획평가원,02,전라남도 나주시 교육길 45,35.020735467,126.78276552,3,단독,46,,,N,2,2
3665,기아 여천지점,02,전라남도 여수시 무선로 63,34.766720346,127.65574689,3,단독,46,,,N,2,2
3666,곡성우체국,02,전라남도 곡성군 곡성읍 군청로 27,35.280394787,127.29252295,3,단독,46,,,N,4,4
3667,무안우체국,02,전라남도 무안군 무안읍 무안로 489,34.987431672,126.47776164,3,단독,46,,,N,4,4
3668,보성우체국,02,전라남도 보성군 보성읍 동산길 9,34.769534944,127.08084100,3,단독,46,,,N,4,4
3669,벌교우체국,02,전라남도 보성군 벌교읍 채동선로 217,34.842628191,127.34389447,3,단독,46,,,N,4,4
3670,사가우체국,02,전라남도 장성군 북이면 백양로 20,35.429283048,126.80888469,3,단독,46,,,N,4,4
3671,나주우체국,02,전라남도 나주시 시청길 18,35.016669624,126.71188997,3,단독,46,,,N,4,4
3672,나주우체국,02,전라남도 나주시 시청길 18,35.016669624,126.71188997,3,단독,46,,,N,4,4
3673,나주우체국,02,전라남도 나주시 시청길 18,35.016669624,126.71188997,3,단독,46,,,N,4,4
3674,나주우체국,02,전라남도 나주시 시청길 18,35.016669624,126.71188997,3,단독,46,,,N,4,4
3675,나주우체국,02,전라남도 나주시 시청길 18,35.016669624,126.71188997,3,단독,46,,,N,4,4
3676,화순우체국,02,전라남도 화순군 화순읍 중앙로 85,35.060649627,126.99072985,3,단독,46,,,N,4,4
3677,화순우체국,02,전라남도 화순군 화순읍 중앙로 85,35.060649627,126.99072985,3,단독,46,,,N,4,4
3678,장성우체국,02,전라남도 장성군 장성읍 영천로 152,35.299201550,126.78171156,3,단독,46,,,N,4,4
3679,국립나주문화재연구소,02,전라남도 나주시 영산포로 263-23,35.004360405,126.70446553,3,단독,46,,,N,2,2
3680,전남 순천시 현남길 52 (저압수용가),02,전라남도 순천시 현남길 52,34.976675980,127.53478064,3,단독,46,,,N,9,9
3681,기아 죽향대리점,02,전라남도 담양군 담양읍 죽향대로 1087,35.302829775,126.98033195,3,단독,46,,,N,2,2
3682,기아 하당대리점,02,전라남도 목포시 옥암로 53,34.804304337,126.42850271,3,단독,46,,,N,2,2
3683,기아 초당대리점,02,전라남도 무안군 무안읍 무안로 420,34.982686182,126.47287308,3,단독,46,,,N,2,2
3684,기아 청해대리점,02,전라남도 완도군 완도읍 해변공원로91번길 24,34.321509462,126.74561327,3,단독,46,,,N,2,2
3685,기아 땅끝대리점,02,전라남도 해남군 해남읍 남부순환로 124,34.565164691,126.59837376,3,단독,46,,,N,2,2
3686,기아 연향대리점,02,전라남도 순천시 충효로 101,34.947906538,127.51472179,3,단독,46,,,N,4,4
3687,기아 연향대리점,02,전라남도 순천시 충효로 101,34.947906538,127.51472179,3,단독,46,,,N,4,4
3688,기아 연향대리점,02,전라남도 순천시 충효로 101,34.947906538,127.51472179,3,단독,46,,,N,2,2
3689,기아 신광대리점,02,전라남도 광양시 광양읍 서천변로 14,34.966715005,127.58245324,3,단독,46,,,N,2,2
3690,기아 벌교대리점,02,전라남도 보성군 벌교읍 홍암로 84-1,34.847031915,127.35164287,3,단독,46,,,N,2,2
3691,기아 오케이대리점,02,전라남도 여수시 선소로 29,34.756687484,127.66474655,3,단독,46,,,N,2,2
3692,전남 순천시 송정길 36-39 (저압수용가),02,전라남도 순천시 송정길 36-39,34.960431375,127.51288612,3,단독,46,,,N,2,2
3693,전남 무안군 삼향읍 남악5로60번길 13-9 (저압수용가),02,전라남도 무안군 삼향읍 남악5로60번길 13-9,34.811375693,126.47274493,3,단독,46,,,N,2,2
3694,둔덕동 골드 더 테라스 하우스,02,전라남도 여수시 상암로 25,34.785310412,127.69644170,3,단독,46,,,N,3,3
3695,여수광양항만공사,02,전라남도 광양시 항만대로 465,34.9068,127.659,7,단독,46,,,Y,2,2
3696,여수광양항만공사,02,전라남도 광양시 항만대로 465,34.9068,127.659,7,단독,46,,,Y,2,2
3697,여수광양항만공사,02,전라남도 광양시 항만대로 465,34.9068,127.659,7,단독,46,,,Y,2,2
3698,여주농산영농조합법인,02,전라남도 나주시 노안면 금산로 18,35.0765,126.731,7,단독,46,,,Y,2,2
3699,성민기업,02,전라남도 나주시 나주로 91,35.0271,126.717,7,단독,46,,,Y,2,2
3700,나주대호2차 호반리젠시빌,02,전라남도 나주시 대호길 45-17,35.041,126.717,7,단독,46,,,Y,3,3
3701,나주대호2차 호반리젠시빌,02,전라남도 나주시 대호길 45-17,35.041,126.717,7,단독,46,,,Y,2,2
3702,나주대호2차 호반리젠시빌,02,전라남도 나주시 대호길 45-17,35.041,126.717,7,단독,46,,,Y,2,2
3703,이트콤,02,전라남도 영광군 영광읍 천년로 1402,35.2703,126.498,7,단독,46,,,Y,2,2
3704,거성기계,02,전라남도 영광군 영광읍 천년로 1400,35.2701,126.498,7,단독,46,,,Y,2,2
3705,남양유업(주),02,전라남도 나주시 금천면 영산로 5785,35.0362,126.76,7,단독,46,,,Y,2,2
3706,남양유업(주),02,전라남도 나주시 금천면 영산로 5785,35.0362,126.76,7,단독,46,,,Y,2,2
3707,남양유업(주),02,전라남도 나주시 금천면 영산로 5785,35.0362,126.76,7,단독,46,,,Y,2,2
3708,남양유업(주),02,전라남도 나주시 금천면 영산로 5785,35.0362,126.76,7,단독,46,,,Y,2,2
3709,나주배원예농협협동조합,02,전라남도 나주시 청동길 32,35.0378,126.725,7,단독,46,,,Y,2,2
3710,나주배원예농협협동조합,02,전라남도 나주시 청동길 32,35.0378,126.725,7,단독,46,,,Y,2,2
3711,나주공업고등학교,02,전라남도 나주시 건재로 43,35.040,126.713,7,단독,46,,,Y,2,2
3712,나주공업고등학교,02,전라남도 나주시 건재로 43,35.040,126.713,7,단독,46,,,Y,2,2
3713,코어프라자,02,전라남도 나주시 배멧3길 19-13,35.0201,126.791,7,단독,46,,,Y,2,2
3714,코어프라자,02,전라남도 나주시 배멧3길 19-13,35.0201,126.791,7,단독,46,,,Y,2,2
3715,동아보건대학교,02,전라남도 영암군 학산면 영산로 76-57,34.7305,126.568,7,단독,46,,,Y,2,2
3716,동아보건대학교,02,전라남도 영암군 학산면 영산로 76-57,34.7305,126.568,7,단독,46,,,Y,2,2
3717,동아보건대학교,02,전라남도 영암군 학산면 영산로 76-57,34.7305,126.568,7,단독,46,,,Y,2,2
3718,삼호병원,02,전라남도 보성군 벌교읍 남하로 12,34.8336,127.3462,7,단독,46,,,Y,2,2
3719,삼호병원,02,전라남도 보성군 벌교읍 남하로 12,34.8336,127.3462,7,단독,46,,,Y,2,2
3720,의료법인 무등산의료재단 무등산생태요양병원,02,전라남도 담양군 가사문학면 백아로 2636,35.1308,127.081,7,단독,46,,,Y,2,2
3721,의료법인 무등산의료재단 무등산생태요양병원,02,전라남도 담양군 가사문학면 백아로 2636,35.1308,127.081,7,단독,46,,,Y,2,2
3722,(주)에이스전력 - 나주,02,전라남도 나주시 청암길 17,35.044,126.731,7,단독,46,,,Y,2,2
3723,에이스전력(화순),02,전라남도 화순군 화순읍 앵무동길 24,35.055,126.91,7,단독,46,,,Y,2,2
3724,(주)재승 1동,02,전라남도 화순군 동복면 동복유천길 11-34,35.0787,127.173,7,단독,46,,,Y,2,2
3725,타이어스토리,02,전라남도 여수시 성산로 69,34.776,127.645,7,단독,46,,,Y,2,2
3726,마루요양병원,02,전라남도 화순군 춘양면 개천로 249,34.93,126.924,7,단독,46,,,Y,2,2
3727,김미란,02,전라남도 나주시 동강면 연화길 17-3,34.908,126.565,7,단독,46,,,Y,2,2
3728,보성군립노인전문병원,02,전라남도 보성군 벌교읍 남하로 4-10,34.834,127.345,7,단독,46,,,Y,2,2
3729,우영타워,02,전라남도 나주시 금천면 신가로 7,35.0361,126.753,7,단독,46,,,Y,2,2
3730,광양글로벌㈜  제1동,02,전라남도 광양시 광양읍 제철로 256,34.941,127.608,7,단독,46,,,Y,2,2
3731,담양교회,02,전라남도 담양군 담양읍 무정로 88,35.305,126.988,7,단독,46,,,Y,2,2
3732,주식회사 만나,02,전라남도 화순군 화순읍 학포로 2521-25,35.035,126.956,7,단독,46,,,Y,2,2
3733,대원축산(나주),02,전라남도 나주시 왕곡면 혁신산단4길 15,34.972,126.694,7,단독,46,,,Y,2,2
3734,담양교회(나동),02,전라남도 담양군 담양읍 무정로 88,35.30405,126.98777,7,단독,46,,,Y,2,2
3735,(주)재승 2동,02,전라남도 화순군 동복면 동복유천길 11-34,35.079,127.173,7,단독,46,,,Y,3,3
3736,달빛마을 세움트리,02,전라남도 나주시 송월14길 5,35.019,126.715,7,단독,46,,,Y,2,2
3737,달빛마을 세움트리,02,전라남도 나주시 송월14길 5,35.019,126.715,7,단독,46,,,Y,2,2
3738,달빛마을 세움트리,02,전라남도 나주시 송월14길 5,35.019,126.715,7,단독,46,,,Y,2,2
3739,달빛마을 세움트리,02,전라남도 나주시 송월14길 5,35.019,126.715,7,단독,46,,,Y,2,2
3740,달빛마을 세움트리,02,전라남도 나주시 송월14길 5,35.019,126.715,7,단독,46,,,Y,2,2
3741,장흥군보건소,02,전라남도 장흥군 장흥읍 흥성로 49,34.676,126.908,7,단독,46,,,Y,2,2
3742,장흥군보건소,02,전라남도 장흥군 장흥읍 흥성로 49,34.676,126.908,7,단독,46,,,Y,2,2
3743,장흥군민회관,02,전라남도 장흥군 장흥읍 흥성로 55,34.677,126.909,7,단독,46,,,Y,2,2
3744,로하스타운,02,전라남도 장흥군 안양면 로하스2길 39-15,34.677,126.957,7,단독,46,,,Y,2,2
3745,심천공원,02,전라남도 장흥군 부산면 심천공원길 25-38,34.7513,126.894,7,단독,46,,,Y,2,2
3746,예가람타워,02,전라남도 나주시 상야1길 7,35.023,126.786,7,단독,46,,,Y,2,2
3747,예가람타워,02,전라남도 나주시 상야1길 7,35.023,126.786,7,단독,46,,,Y,2,2
3748,예가람타워,02,전라남도 나주시 상야1길 7,35.023,126.786,7,단독,46,,,Y,2,2
3749,장흥코아루해피트리아파트,02,전라남도 장흥군 장흥읍 장흥로 80,34.684,126.912,7,단독,46,,,Y,2,2
3750,장흥코아루해피트리아파트,02,전라남도 장흥군 장흥읍 장흥로 80,34.684,126.912,7,단독,46,,,Y,2,2
3751,장흥코아루해피트리아파트,02,전라남도 장흥군 장흥읍 장흥로 80,34.684,126.912,7,단독,46,,,Y,2,2
3752,장흥코아루해피트리아파트,02,전라남도 장흥군 장흥읍 장흥로 80,34.684,126.912,7,단독,46,,,Y,2,2
3753,장흥코아루해피트리아파트,02,전라남도 장흥군 장흥읍 장흥로 80,34.684,126.912,7,단독,46,,,Y,2,2
3754,모두원웰리스,02,전라남도 영광군 영광읍 천년로 1440-26,35.271,126.503,7,단독,46,,,Y,2,2
3755,모두원웰리스,02,전라남도 영광군 영광읍 천년로 1440-26,35.271,126.503,7,단독,46,,,Y,2,2
3756,모두원웰리스,02,전라남도 영광군 영광읍 천년로 1440-26,35.271,126.503,7,단독,46,,,Y,2,2
3757,모두원웰리스,02,전라남도 영광군 영광읍 천년로 1440-26,35.271,126.503,7,단독,46,,,Y,2,2
3758,한우정,02,전라남도 신안군 증도면 지도증도로 1836-3,34.959,126.135,7,단독,46,,,Y,2,2
3759,청전아파트,02,전라남도 담양군 담양읍 미리산길 2,35.308,126.986,7,단독,46,,,Y,2,2
3760,청전아파트,02,전라남도 담양군 담양읍 미리산길 2,35.308,126.986,7,단독,46,,,Y,2,2
3761,청전아파트,02,전라남도 담양군 담양읍 미리산길 2,35.308,126.986,7,단독,46,,,Y,2,2
3762,신선마트,02,전라남도 함평군 손불면 손무로 749,35.142105,126.431244,,,46,,,Y,2,2
3763,신선마트,02,전라남도 함평군 손불면 손무로 749,35.142105,126.431244,,,46,,,Y,2,2
3764,함평자동차서비스,02,전라남도 함평군 함평읍 함장로 1202-35,35.056495,126.527644,,,46,,,Y,2,2
3765,함평자동차서비스,02,전라남도 함평군 함평읍 함장로 1202-35,35.056495,126.527644,,,46,,,Y,2,2
3766,나비치킨,02,전라남도 함평군 손불면 손불중앙길 34,35.142985,126.42848,,,46,,,Y,2,2
3767,나비치킨,02,전라남도 함평군 손불면 손불중앙길 34,35.142985,126.42848,,,46,,,Y,2,2
3768,하늘공조시스템,02,전라남도 담양군 창평면 창평로 209,35.260089,126.985365,,,46,,,Y,2,2
3769,하늘공조시스템,02,전라남도 담양군 창평면 창평로 209,35.260089,126.985365,,,46,,,Y,2,2
3770,전남개발공사,02,전라남도 무안군 삼향읍 후광대로 242,34.813955,126.458145,,,46,,,Y,2,2
3771,전남개발공사,02,전라남도 무안군 삼향읍 후광대로 242,34.813955,126.458145,,,46,,,Y,2,2
3772,메이플밸리,02,전라남도 구례군 토지면 당치길 6,35.247985,127.592578,,,46,,,Y,2,2
3773,메이플밸리,02,전라남도 구례군 토지면 당치길 6,35.247985,127.592578,,,46,,,Y,2,2
3774,어게인226,02,전라남도 장성군 황룡면 홍길동로 388-14,35.317255,126.732369,,,46,,,Y,2,2
3775,어게인226,02,전라남도 장성군 황룡면 홍길동로 388-14,35.317255,126.732369,,,46,,,Y,2,2
3776,㈜신성기업,02,전라남도 장성군 진원면 진남2로 407,35.272079,126.832614,,,46,,,Y,2,2
3777,㈜신성기업,02,전라남도 장성군 진원면 진남2로 407,35.272079,126.832614,,,46,,,Y,2,2
3778,정수산장가든,02,전라남도 강진군 대구면 정수사길 436,34.532315,126.841922,,,46,,,Y,2,2
3779,정수산장가든,02,전라남도 강진군 대구면 정수사길 436,34.532315,126.841922,,,46,,,Y,2,2
3780,한마음돌봄사회서비스협동조합,02,전라남도 나주시 영강길 14-4,35.005975,126.711543,,,46,,,Y,2,2
3781,한마음돌봄사회서비스협동조합,02,전라남도 나주시 영강길 14-4,35.005975,126.711543,,,46,,,Y,2,2
3782,카페톡,02,전라남도 장성군 황룡면 하사1길 45,35.2938,126.76504,,,46,,,Y,4,4
3783,카페톡,02,전라남도 장성군 황룡면 하사1길 45,35.2938,126.76504,,,46,,,Y,4,4
3784,옥정2리경로당,02,전라남도 장성군 황룡면 구대해길 34,35.26311,126.7535,,단독,46,,,Y,2,2
3785,진원리경로당,02,전라남도 장성군 진원면 불태2로 126-1,35.27306,126.84487,,단독,46,,,Y,2,2
3786,진원리경로당,02,전라남도 장성군 진원면 불태2로 126-1,35.27306,126.84487,,단독,46,,,Y,2,2
3787,(주)원진,02,전라남도 장성군 장성읍 단풍로 23,35.30667,126.78987,,,46,,,Y,3,3
3788,(주)원진,02,전라남도 장성군 장성읍 단풍로 23,35.30667,126.78987,,,46,,,Y,2,2
3789,주철현,02,전라남도 나주시 동강면 수문길 21,34.91915,126.56217,7,단독,46,,,Y,2,2
3790,함평군귀농학교,02,전라남도 함평군 학교면 영산로 3673,35.03220260,126.55133920,7,단독,46,,,Y,2,2
3791,라이프1차아파트(입주민 전용),02,전라남도 목포시 용당로 323,34.815863,126.399814,7,단독,46,,,Y,2,2
3792,금탑모텔,02,전라남도 목포시 하당남부로61번길 3,34.800527,126.43031,7,단독,46,,,Y,1,1
3793,금탑모텔,02,전라남도 목포시 하당남부로61번길 3,34.800527,126.43031,7,단독,46,,,Y,1,1
3794,보보스모텔,02,전라남도 목포시 하당남부로51번길 3,34.800308,126.429432,7,단독,46,,,Y,2,2
3795,보보스모텔,02,전라남도 목포시 하당남부로51번길 3,34.800308,126.429432,7,단독,46,,,Y,2,2
3796,스카이모텔,02,전라남도 목포시 신흥로59번길 15,34.805093,126.426017,7,단독,46,,,Y,2,2
3797,스카이모텔,02,전라남도 목포시 신흥로59번길 15,34.805093,126.426017,7,단독,46,,,Y,2,2
3798,플러스모텔,02,전라남도 목포시 신흥로69번길 18,34.805667,126.427251,7,단독,46,,,Y,2,2
3799,에코호텔,02,전라남도 목포시 비파로124번길 11,34.809579,126.423979,7,단독,46,,,Y,2,2
3800,에코호텔,02,전라남도 목포시 비파로124번길 11,34.809579,126.423979,7,단독,46,,,Y,2,2
3801,기아오토큐 목포서비스,05,전라남도 목포시 남악로58번길 10,34.8038669,126.4454214,50,단독,46,,,Y,2,2
3802,기아자동차 하당대리점,04,전라남도 목포시 옥암로 53,34.8043043,126.4285027,50,단독,46,,,Y,2,2
3803,현대블루핸즈 동양자동차정비㈜,04,전라남도 목포시 녹색로 126,34.8155022,126.4283543,50,단독,46,,,Y,2,2
3804,국민서관,02,전라남도 목포시 번영로 167,34.8112542,126.4195879,7,단독,46,,,N,2,2
3805,목포석현동센트럴카운티 2차(입주민 전용),02,전라남도 목포시 청호로136번길 22,34.805261,126.378532,7,단독,46,,,Y,2,2
3806,목포석현동센트럴카운티 2차(입주민 전용),02,전라남도 목포시 청호로136번길 22,34.805261,126.378532,7,단독,46,,,Y,2,2
3807,목포석현동센트럴카운티 2차(입주민 전용),02,전라남도 목포시 청호로136번길 22,34.805261,126.378532,7,단독,46,,,Y,3,3
3808,목포석현동센트럴카운티 2차(입주민 전용),02,전라남도 목포시 청호로136번길 22,34.805261,126.378532,7,단독,46,,,Y,2,2
3809,목포석현동센트럴카운티 2차(입주민 전용),02,전라남도 목포시 청호로136번길 22,34.805261,126.378532,7,단독,46,,,Y,2,2
3810,목포석현동센트럴카운티 3차(입주민 전용),02,전라남도 목포시 석현로45번길 22-10,34.819086,126.426242,7,단독,46,,,Y,3,3
3811,목포석현동센트럴카운티 3차(입주민 전용),02,전라남도 목포시 석현로45번길 22-10,34.819086,126.426242,7,단독,46,,,Y,2,2
3812,목포석현동센트럴카운티 3차(입주민 전용),02,전라남도 목포시 석현로45번길 22-10,34.819086,126.426242,7,단독,46,,,Y,2,2
3813,목포석현동센트럴카운티 3차(입주민 전용),02,전라남도 목포시 석현로45번길 22-10,34.819086,126.426242,7,단독,46,,,Y,2,2
3814,목포석현동센트럴카운티 3차(입주민 전용),02,전라남도 목포시 석현로45번길 22-10,34.819086,126.426242,7,단독,46,,,Y,3,3
3815,목포석현동센트럴카운티 5차(입주민 전용),02,전라남도 목포시 영산로 648-24,34.821146,126.424754,7,단독,46,,,Y,2,2
3816,목포석현동센트럴카운티 5차(입주민 전용),02,전라남도 목포시 영산로 648-24,34.821146,126.424754,7,단독,46,,,Y,2,2
3817,목포석현동센트럴카운티 5차(입주민 전용),02,전라남도 목포시 영산로 648-24,34.821146,126.424754,7,단독,46,,,Y,2,2
3818,목포석현동센트럴카운티 5차(입주민 전용),02,전라남도 목포시 영산로 648-24,34.821146,126.424754,7,단독,46,,,Y,2,2
3819,목포석현동센트럴카운티 5차(입주민 전용),02,전라남도 목포시 영산로 648-24,34.821146,126.424754,7,단독,46,,,Y,2,2
3820,롯데렌터카 목포사업장(이용자제한),04,전라남도 목포시 백년대로 272,34.8024115,126.4181107,100,동시,46,,,N,2,2
3821,롯데렌터카 목포사업장(이용자제한),04,전라남도 목포시 백년대로 272,34.8024115,126.4181107,100,동시,46,,,N,2,2
3822,현대 목포지점(현대차 전용),04,전라남도 목포시 남악로 123,34.8056398,126.4520286,100,동시,46,,,N,2,2
3823,현대 목포지점(현대차 전용),04,전라남도 목포시 남악로 123,34.8056398,126.4520286,100,동시,46,,,N,2,2
3824,오림부영아파트(입주민 전용),02,전라남도 여수시 장군산길 42,34.755821,127.715341,7,단독,46,,,Y,3,3
3825,오림부영아파트(입주민 전용),02,전라남도 여수시 장군산길 42,34.755821,127.715341,7,단독,46,,,Y,3,3
3826,여수 신라이스테이,02,전라남도 여수시 학동2길 30,34.765287,127.664824,7,단독,46,,,Y,2,2
3827,여수 신라이스테이,02,전라남도 여수시 학동2길 30,34.765287,127.664824,7,단독,46,,,Y,2,2
3828,카라모텔,02,전라남도 여수시 무선6길 42-4,34.775839,127.650688,7,단독,46,,,Y,2,2
