,충전소명,충전소ID,충전기ID,충전타입,주소,위도,경도,상태갱신일시,최종충전시작,최종충전종료,충전중시작,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(1분),0 : 1
1675,이도2지구공영주차장,JD110096,01,06,제주특별자치도 제주시 이도이동 1992-7,33.491642896,126.53785143,20220621111810,20220621092347,20220621094827,20220621104117,50,단독,50,,,Y,9,9
1676,도로관리과,JD110097,01,06,제주특별자치도 제주시 연동 324-37,33.485141988,126.50051700,20220621111810,20220621094915,20220621101030,20220621104543,50,단독,50,,,Y,9,9
1677,신제주공영주차장,JD110098,01,06,제주특별자치도 제주시 연동 272-31,33.489052730,126.49149252,20220621111810,20220621074407,20220621081107,20220621074407,50,단독,50,,,Y,9,9
1678,신제주공영주차장,JD110098,02,06,제주특별자치도 제주시 연동 272-31,33.489052730,126.49149252,20220621111810,20220620172840,20220620180840,20220620172840,50,단독,50,,,Y,9,9
1679,노형2지구 공영주차장,JD110099,01,06,제주특별자치도 제주시 노형동 3800-6,33.480332005,126.47758006,20220621111810,20220621100300,20220621102846,20220621100300,50,단독,50,,,Y,9,9
1680,출입국관리사무소,JD110100,01,06,제주특별자치도 제주시 용담로 3,33.513743772,126.50331538,20220621111810,20220621060925,20220621061713,20220621053742,50,단독,50,,,Y,9,9
1681,도두공영주차장,JD110101,01,06,제주특별자치도 제주시 도두일동 2618-1,33.504248204,126.46393872,20220621111810,20220621080213,20220621084031,20220621080213,50,단독,50,,,Y,9,9
1682,외도구획정리지구공영주차장,JD110102,01,06,제주특별자치도 제주시 외도이동 448-3,33.491752167,126.43223576,20220621111810,20220621095339,20220621100230,20220621102845,50,단독,50,,,Y,9,9
1683,외도구획정리지구공영주차장,JD110102,02,06,제주특별자치도 제주시 외도이동 448-3,33.491752167,126.43223576,20220621111810,20220619105210,20220620221727,20220619105210,50,단독,50,,,Y,9,9
1684,귀덕1리사무소,JD110103,01,06,제주특별자치도 제주시 한림읍 귀덕리 735-18,33.436392861,126.29804441,20220621111810,20220620083912,20220620090143,20220620083912,50,단독,50,,,Y,9,9
1685,귀덕1리사무소,JD110103,02,06,제주특별자치도 제주시 한림읍 귀덕리 735-18,33.436392861,126.29804441,20220621111810,20220620105940,20220620112759,20220620105940,50,단독,50,,,Y,9,9
1686,관음사,JD110104,01,06,제주특별자치도 제주시 아라일동 387-1,33.426168848,126.55785246,20220621111810,20220621085840,20220621093840,20220621101436,50,단독,50,,,Y,9,9
1687,관음사,JD110104,02,06,제주특별자치도 제주시 아라일동 387-1,33.426168848,126.55785246,20220621111810,20220619133407,20220619141407,20220621103957,50,단독,50,,,Y,9,9
1688,한림오일시장 주차장,JD110105,01,06,제주특별자치도 제주시 한림읍 대림리 413,33.419678675,126.27532469,20220621111810,20220609121732,20220609125638,20220609121732,50,단독,50,,,Y,9,9
1689,한림오일시장 주차장,JD110105,02,06,제주특별자치도 제주시 한림읍 대림리 413,33.419678675,126.27532469,20220621111810,20220618083106,20220618091106,20220618083106,50,단독,50,,,Y,9,9
1690,협재리사무소,JD110107,01,06,제주특별자치도 제주시 한림읍 협재리 1560-3,33.397374363,126.24607497,20220621111810,20220620151047,20220620155047,20220620151047,50,단독,50,,,Y,9,9
1691,협재리사무소,JD110107,02,06,제주특별자치도 제주시 한림읍 협재리 1560-3,33.397374363,126.24607497,20220621111810,20220619123106,20220619131106,20220619123106,50,단독,50,,,Y,9,9
1692,도남공영주차장,JD110108,01,06,제주특별자치도 제주시 도남동 574-3,33.490434625,126.52009718,20220621111810,,,,50,단독,50,,,N,9,9
1693,도남공영주차장,JD110108,02,06,제주특별자치도 제주시 도남동 574-3,33.490434625,126.52009718,20220621111810,,,,50,단독,50,,,N,9,9
1694,도남공영주차장,JD110108,03,06,제주특별자치도 제주시 도남동 574-3,33.490434625,126.52009718,20220621111810,20220610101013,20220610101102,20220610101013,50,단독,50,,,N,9,9
1695,도남공영주차장,JD110108,04,06,제주특별자치도 제주시 도남동 574-3,33.490434625,126.52009718,20220621111810,,,,50,단독,50,,,N,9,9
1696,도남공영주차장,JD110108,05,06,제주특별자치도 제주시 도남동 574-3,33.490434625,126.52009718,20220621111810,,,,50,단독,50,,,N,9,9
1697,KCC스위첸 동측 공영주차장,JD110109,01,06,제주특별자치도 제주시 아라1동 6093-4,33.473678527,126.54477337,20220621111810,,,,50,단독,50,,,N,9,9
1698,KCC스위첸 동측 공영주차장,JD110109,02,06,제주특별자치도 제주시 아라1동 6093-4,33.473678527,126.54477337,20220621111810,,,,50,단독,50,,,N,9,9
1699,KCC스위첸 동측 공영주차장,JD110109,03,06,제주특별자치도 제주시 아라1동 6093-4,33.473678527,126.54477337,20220621111810,,,,50,단독,50,,,N,9,9
1700,주정공장 옛터 역사기념관,JD110110,01,06,제주특별자치도 제주시 임항로 98,33.518056971,126.53504322,,,,,50,단독,50,,,Y,9,9
1701,제주자연생태공원,JD160001,01,06,제주특별자치도 서귀포시 성산읍 금백조로 446,33.4405578,126.822102,20220621111810,20220620133312,20220620141315,20220620133312,,,50,,,Y,9,9
1702,서부소방서 안덕 119센터,JD160002,01,06,제주특별자치도 서귀포시 안덕면 화순서서로 2,33.2511264,126.330902,20220621111810,20220620095304,20220620103307,20220620095304,,,50,,,Y,9,9
1703,표선 공영주차장,JD160003,01,06,제주특별자치도 서귀포시,33.3262784,126.8306774,20220621111810,20220621094724,20220621100611,20220621094724,,,50,,,N,9,9
1704,중문보건지소,JD160004,01,06,제주특별자치도 서귀포시 천제연로 277,33.25141866,126.4347654,20220621111810,20220620180700,20220620183845,20220620180700,,,50,,,Y,9,9
1705,정혜재활원,JD160005,01,06,제주특별자치도 서귀포시 인정오름로85번길 41,33.28473,126.580989,20220621111810,20220620195741,20220620201022,20220620195741,,,50,,,Y,9,9
1706,월평마을회관(다목적건물),JD160006,01,06,제주특별자치도 서귀포시 월평로 41,33.246113,126.4607802,20220621111810,20220621043216,20220621045015,20220621043216,,,50,,,Y,9,9
1707,월평마을회관(다목적건물),JD160006,02,06,제주특별자치도 서귀포시 월평로 41,33.246113,126.4607802,20220621111810,20220618162402,20220618164407,20220618162402,,,50,,,Y,9,9
1708,안덕면종합복지회관,JD160007,01,06,제주특별자치도 서귀포시 안덕면 화순로 121-6,33.24589523,126.33309258,20220621111810,20220620164831,20220620171206,20220620164831,,,50,,,Y,9,9
1709,서귀포시 일터나눔 자활센터,JD160008,01,06,제주특별자치도 서귀포시 속골로 22,33.2417507,126.5294316,20220621111810,20220619185900,20220619193901,20220619185900,,,50,,,Y,9,9
1710,온평리사무소,JD160009,01,06,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,33.40813315,126.9001592,20220621111810,20220621101840,20220621104458,20220621101840,,,50,,,Y,9,9
1711,서귀동 공영주차장,JD160010,01,06,제주특별자치도 서귀포시,33.2428684,126.5665833,20220621111810,20220621053716,20220621061718,20220621103611,,,50,,,Y,9,9
1712,서귀포시 중앙교회,JD160011,01,06,제주특별자치도 서귀포시 동홍로 278,33.27303357,126.568836001,20220621111810,20220619075716,20220619083720,20220619075716,,,50,,,Y,9,9
1713,서귀포시 중앙교회,JD160011,02,06,제주특별자치도 서귀포시 동홍로 278,33.27303357,126.568836001,20220621111810,20220619084946,20220619091225,20220619084946,,,50,,,Y,9,9
1714,보성리사무소,JD160012,01,06,제주특별자치도 서귀포시 대정읍 추사로 93-7,33.25120087,126.273094303,20220621111810,20220620204221,20220620212222,20220620204221,,,50,,,Y,9,9
1715,보성리사무소,JD160012,02,06,제주특별자치도 서귀포시 대정읍 추사로 93-7,33.25120087,126.273094303,20220621111810,20220620122807,20220620125605,20220620122807,,,50,,,Y,9,9
1716,대정농공단지,JD160013,01,06,제주특별자치도 서귀포시 대정읍 일주서로3000번길 139,33.2575209,126.2288954,20220621111810,20220618124321,20220618132322,20220620153331,,,50,,,Y,9,9
1717,무릉1리 다목적회관,JD160014,01,06,제주특별자치도 서귀포시 대정읍 무릉중앙로 8,33.27100109,126.200884,20220621111810,20220621065615,20220621071111,20220621065615,,,50,,,Y,9,9
1718,신도보건진료소,JD160015,01,06,제주특별자치도 서귀포시 대정읍 도원로 37,33.277487,126.174261,20220621111810,20220620193402,20220620200607,20220620193402,,,50,,,Y,9,9
1719,위미3리사무소,JD160017,01,06,제주특별자치도 서귀포시 남원읍 태위로 381-5,33.2755692,126.6879246,20220621111810,20220621093731,20220621101732,20220621093731,,,50,,,Y,9,9
1720,위미2리사무소,JD160018,01,06,제주특별자치도 서귀포시 남원읍 태위로 197,33.2753795,126.6686096,20220621111810,20220621101801,20220621102417,20220621103101,,,50,,,Y,9,9
1721,수망리다목적회관,JD160019,01,06,제주특별자치도 서귀포시 남원읍 태수로 599-36,33.3284689,126.713685,20220621111810,20220618114759,20220618115310,20220618114759,,,50,,,Y,9,9
1722,의귀교회 인근 공영주차장,JD160020,01,06,제주특별자치도 서귀포시,33.311752,126.713374,20220621111810,20220619132049,20220619140021,20220619132049,,,50,,,Y,9,9
1723,의귀교회 인근 공영주차장,JD160020,02,06,제주특별자치도 서귀포시,33.311752,126.713374,20220621111810,20220620113241,20220620114217,20220620113241,,,50,,,Y,9,9
1724,위미2리 다목적회관,JD160021,01,06,제주특별자치도 서귀포시 남원읍 위미중앙로 78,33.2831345,126.66145504,20220621111810,20220620201927,20220620204618,20220620201927,,,50,,,Y,9,9
1725,머체왓숲길영농조합,JD160022,01,06,제주특별자치도 서귀포시 남원읍 서성로 755,33.3305167,126.6739136,20220621111810,20220621092501,20220621100505,20220621092501,,,50,,,Y,9,9
1726,가파도경로당,JD160023,01,02,제주특별자치도 서귀포시,33.169577108530,126.2709205770,20220621111810,20220621071832,20220621090710,20220621071832,,,50,,,Y,9,9
1727,상동항대합실,JD160024,01,02,제주특별자치도 서귀포시,33.174491581947,126.2708281029,20220621111810,20220511160344,20220511161327,20220511160344,,,50,,,Y,9,9
1728,서귀포시장애인회관,JD160026,01,06,제주특별자치도 서귀포시 칠십리로72번길 9,33.23976828,126.5645589,20220621111810,20220617141302,20220617144010,20220617141302,,,50,,,Y,9,9
1729,동홍4주공아파트,JD160027,01,06,제주특별자치도 서귀포시 태평로512번길 10,33.2490406,126.572562,20220621111810,20220621033632,20220621041639,20220621033632,,,50,,,Y,9,9
1730,동홍1주공아파트,JD160028,01,06,제주특별자치도 서귀포시 동홍중앙로 10,33.2523182,126.5726158,20220621111810,20220620175918,20220620183600,20220620175918,,,50,,,Y,9,9
1731,모슬포운진항,JD160029,01,06,제주특별자치도 서귀포시 대정읍 최남단해안로 116,33.21102199,126.25694914,20220621111810,20220621092145,20220621094315,20220621092145,,,50,,,Y,9,9
1732,모슬포운진항,JD160029,02,06,제주특별자치도 서귀포시 대정읍 최남단해안로 116,33.21102199,126.25694914,20220621111810,20220621061843,20220621062254,20220621061843,,,50,,,Y,9,9
1733,감사위원회,JD160030,01,06,제주특별자치도 서귀포시 신중로 37,33.25551475,126.50919623,20220621111810,20220619142746,20220619150750,20220619142746,,,50,,,Y,9,9
1734,감사위원회,JD160030,02,06,제주특별자치도 서귀포시 신중로 37,33.25551475,126.50919623,20220621111810,20220616144322,20220616150306,20220616144322,,,50,,,Y,9,9
1735,감사위원회,JD160030,03,02,제주특별자치도 서귀포시 신중로 37,33.25551475,126.50919623,20220621111810,20220620153202,20220620185213,20220620153202,,,50,,,Y,9,9
1736,감사위원회,JD160030,04,02,제주특별자치도 서귀포시 신중로 37,33.25551475,126.50919623,20220621111810,20220620164246,20220620201130,20220621065447,,,50,,,Y,9,9
1737,감사위원회,JD160030,05,02,제주특별자치도 서귀포시 신중로 37,33.25551475,126.50919623,20220621111810,20220616151012,20220616172435,20220621092603,,,50,,,Y,9,9
1738,오조리종합복지회관,JD160031,01,06,제주특별자치도 서귀포시 성산읍 오조로 77,33.46122686,126.91522790,20220621111810,20220621095913,20220621102444,20220621095913,,,50,,,Y,9,9
1739,토평동마을회관,JD160032,01,06,제주특별자치도 서귀포시 토평로 58,33.27109995,126.59021961,20220621111810,20220620194335,20220620201628,20220620194335,,,50,,,Y,9,9
1740,덕수리마을회관,JD160033,01,06,제주특별자치도 서귀포시 안덕면 덕수회관로 98,33.25464328,126.30649330,20220621111810,20220621020002,20220621020447,20220621020002,,,50,,,Y,9,9
1741,성읍민속마을주차장,JD160034,01,06,제주특별자치도 서귀포시 표선면 성읍리 855-3,33.38452705,126.80128067,20220621111810,20220620200015,20220620200927,20220620200015,,,50,,,Y,9,9
1742,성읍민속마을주차장,JD160034,02,06,제주특별자치도 서귀포시 표선면 성읍리 855-3,33.38452705,126.80128067,20220621111810,20220620104128,20220620112129,20220620104128,,,50,,,Y,9,9
1743,토산1리체험장,JD160035,01,06,제주특별자치도 서귀포시 표선면 토산세화로35번길 16-17,33.33424212,126.77106866,20220621111810,20220621093715,20220621101149,20220621093715,,,50,,,Y,9,9
1744,난산보건진료소,JD160036,01,06,제주특별자치도 서귀포시 성산읍 난산로 28,33.40093954,126.87210071,20220621111810,20220620204300,20220620211817,20220620204300,,,50,,,Y,9,9
1745,성읍보건진료소,JD160037,01,06,제주특별자치도 서귀포시 표선면 성읍정의현로 88-10,33.39046000,126.80197321,20220621111810,20220619180111,20220619184115,20220619180111,,,50,,,Y,9,9
1746,수산보건진료소,JD160038,01,06,제주특별자치도 서귀포시 성산읍 수산서남로 17-1,33.44602761,126.88271738,20220621111810,20220620214100,20220620222104,20220620214100,,,50,,,Y,9,9
1747,삼달보건진료소,JD160039,01,06,제주특별자치도 서귀포시 성산읍 삼달로 215,33.37426663,126.84676396,20220621111810,20220621082036,20220621083949,20220621082036,,,50,,,Y,9,9
1748,신산리마을회관,JD160040,01,06,제주특별자치도 서귀포시 성산읍 일주동로 5120,33.38017892,126.87554356,20220621111810,20220619134536,20220619140149,20220619134536,,,50,,,Y,9,9
1749,신풍보건진료소,JD160041,01,06,제주특별자치도 서귀포시 성산읍 풍천로192번길 40-1,33.36121113,126.83885084,20220621111810,20220620132903,20220620140907,20220620132903,,,50,,,Y,9,9
1750,한남보건진료소,JD160042,01,06,제주특별자치도 서귀포시 남원읍 남한로420번길 13,33.31164452,126.69755870,20220621111810,20220620114743,20220620122747,20220620114743,,,50,,,Y,9,9
1751,의귀보건진료소,JD160043,01,06,제주특별자치도 서귀포시 남원읍 한신로 220,33.30972012,126.71477045,20220621111810,20220619194401,20220619201304,20220619194401,,,50,,,Y,9,9
1752,신흥보건진료소,JD160044,01,06,제주특별자치도 서귀포시 남원읍 중산간동로 5774,33.31984284,126.74790626,20220621111810,20220621073850,20220621081316,20220621073850,,,50,,,Y,9,9
1753,송악도서관 입구주차장,JD160045,01,06,제주특별자치도 서귀포시 대정읍 하모리 1261-2,33.22643813,126.24792665,20220621111810,20220617135452,20220617143456,20220617135452,,,50,,,Y,9,9
1754,서광서리복지회관,JD160046,01,06,제주특별자치도 서귀포시 안덕면 서광남로 144-4,33.28457219,126.30188761,20220621111810,20220620215025,20220620220912,20220620215025,,,50,,,Y,9,9
1755,표선도서관,JD160047,01,06,제주특별자치도 서귀포시 표선면 표선백사로110번길 17-10,33.32377507,126.83849598,20220621111810,20220621094042,20220621100309,20220621094042,,,50,,,Y,9,9
1756,표선도서관,JD160047,02,06,제주특별자치도 서귀포시 표선면 표선백사로110번길 17-10,33.32377507,126.83849598,20220621111810,20220620121214,20220620125219,20220620121214,,,50,,,Y,9,9
