,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
4849,남양산금호어울림아파트,02,경상남도 양산시 동면 금오15길 10,35.319501682725,129.0247060422,,,48,,,Y,2,2
4850,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,2,2
4851,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,2,2
4852,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,2,2
4853,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,2,2
4854,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,2,2
4855,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,3,3
4856,사천흥한에르가1차아파트,02,경상남도 사천시 사남면 유천길 281,35.073866051536,128.0673860185,,,48,,,Y,3,3
4857,진주센트럴자이아파트,02,경상남도 진주시 도동천로 48,35.178116970600,128.1045952897,,,48,,,Y,2,2
4858,진주센트럴자이아파트,02,경상남도 진주시 도동천로 48,35.178116970600,128.1045952897,,,48,,,Y,2,2
4859,진주센트럴자이아파트,02,경상남도 진주시 도동천로 48,35.178116970600,128.1045952897,,,48,,,Y,2,2
4860,진주센트럴자이아파트,02,경상남도 진주시 도동천로 48,35.178116970600,128.1045952897,,,48,,,Y,2,2
4861,양산양우내안애6차에코뷰아파트,02,경상남도 양산시 동면 금오15길 29,35.317876063598,129.0216881331,,,48,,,Y,3,3
4862,양산양우내안애6차에코뷰아파트,02,경상남도 양산시 동면 금오15길 29,35.317876063598,129.0216881331,,,48,,,Y,3,3
4863,양산양우내안애6차에코뷰아파트,02,경상남도 양산시 동면 금오15길 29,35.317876063598,129.0216881331,,,48,,,Y,2,2
4864,양산신도시2차동원로얄듀크아파트,02,경상남도 양산시 동면 금오15길 9,35.317668584555,129.0250385494,,,48,,,Y,2,2
4865,양산신도시2차동원로얄듀크아파트,02,경상남도 양산시 동면 금오15길 9,35.317668584555,129.0250385494,,,48,,,Y,2,2
4866,양산신도시2차동원로얄듀크아파트,02,경상남도 양산시 동면 금오15길 9,35.317668584555,129.0250385494,,,48,,,Y,2,2
4867,양산신도시2차동원로얄듀크아파트,02,경상남도 양산시 동면 금오15길 9,35.317668584555,129.0250385494,,,48,,,Y,2,2
4868,양산신도시2차동원로얄듀크아파트,02,경상남도 양산시 동면 금오15길 9,35.317668584555,129.0250385494,,,48,,,Y,2,2
4869,양산신도시2차동원로얄듀크아파트,02,경상남도 양산시 동면 금오15길 9,35.317668584555,129.0250385494,,,48,,,Y,2,2
4870,동일아파트,02,경상남도 김해시 함박로 162,35.232470918581,128.8716292767,,,48,,,Y,2,2
4871,동일아파트,02,경상남도 김해시 함박로 162,35.232470918581,128.8716292767,,,48,,,Y,3,3
4872,동일아파트,02,경상남도 김해시 함박로 162,35.232470918581,128.8716292767,,,48,,,Y,2,2
4873,호탄대동아파트,02,경상남도 진주시 가호로44번길 7,35.163390500684,128.1119955486,,,48,,,Y,2,2
4874,호탄대동아파트,02,경상남도 진주시 가호로44번길 7,35.163390500684,128.1119955486,,,48,,,Y,2,2
4875,호탄대동아파트,02,경상남도 진주시 가호로44번길 7,35.163390500684,128.1119955486,,,48,,,Y,3,3
4876,호탄대동아파트,02,경상남도 진주시 가호로44번길 7,35.163390500684,128.1119955486,,,48,,,Y,3,3
4877,협성휴포레진영아파트,02,경상남도 김해시 진영읍 진영로 282,35.301845257449,128.7437590265,,,48,,,Y,2,2
4878,협성휴포레진영아파트,02,경상남도 김해시 진영읍 진영로 282,35.301845257449,128.7437590265,,,48,,,Y,2,2
4879,협성휴포레진영아파트,02,경상남도 김해시 진영읍 진영로 282,35.301845257449,128.7437590265,,,48,,,Y,3,3
4880,동창원IC하우스토리아파트,02,경상남도 김해시 진영읍 하계로 9-29,35.293564576225,128.7094576123,,,48,,,Y,2,2
4881,동창원IC하우스토리아파트,02,경상남도 김해시 진영읍 하계로 9-29,35.293564576225,128.7094576123,,,48,,,Y,2,2
4882,동창원IC하우스토리아파트,02,경상남도 김해시 진영읍 하계로 9-29,35.293564576225,128.7094576123,,,48,,,Y,3,3
4883,동성2차아파트,02,경상남도 창원시 성산구 신촌로 63,35.204109260027,128.6282119053,,,48,,,Y,2,2
4884,동성2차아파트,02,경상남도 창원시 성산구 신촌로 63,35.204109260027,128.6282119053,,,48,,,Y,1,1
4885,양산힐데스하임아파트,02,경상남도 양산시 물금읍 야리로 75,35.314326484952,129.0060538674,,,48,,,Y,3,3
4886,양산힐데스하임아파트,02,경상남도 양산시 물금읍 야리로 75,35.314326484952,129.0060538674,,,48,,,Y,2,2
4887,양산힐데스하임아파트,02,경상남도 양산시 물금읍 야리로 75,35.314326484952,129.0060538674,,,48,,,Y,3,3
4888,양산힐데스하임아파트,02,경상남도 양산시 물금읍 야리로 75,35.314326484952,129.0060538674,,,48,,,Y,2,2
4889,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,3,3
4890,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,3,3
4891,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,2,2
4892,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,2,2
4893,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,2,2
4894,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,5,5
4895,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,3,3
4896,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,2,2
4897,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,3,3
4898,프리빌리지2차아파트,02,경상남도 창원시 성산구 창원대로1209번길 22,35.195020358651,128.7164849206,,,48,,,Y,3,3
4899,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,2,2
4900,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4901,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4902,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,2,2
4903,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4904,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4905,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4906,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,2,2
4907,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4908,감계힐스테이트4차,02,경상남도 창원시 의창구 북면 감계로 233,35.302685948670,128.5828071450,,,48,,,Y,3,3
4909,휴먼빌1단지아파트,02,경상남도 창원시 의창구 북면 동곡로 33,35.319186883299,128.5835289490,,,48,,,Y,1,1
4910,휴먼빌1단지아파트,02,경상남도 창원시 의창구 북면 동곡로 33,35.319186883299,128.5835289490,,,48,,,Y,1,1
4911,휴먼빌1단지아파트,02,경상남도 창원시 의창구 북면 동곡로 33,35.319186883299,128.5835289490,,,48,,,Y,1,1
4912,휴먼빌1단지아파트,02,경상남도 창원시 의창구 북면 동곡로 33,35.319186883299,128.5835289490,,,48,,,Y,1,1
4913,휴먼빌1단지아파트,02,경상남도 창원시 의창구 북면 동곡로 33,35.319186883299,128.5835289490,,,48,,,Y,1,1
4914,휴먼빌1단지아파트,02,경상남도 창원시 의창구 북면 동곡로 33,35.319186883299,128.5835289490,,,48,,,Y,2,2
4915,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,2,2
4916,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,3,3
4917,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,2,2
4918,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,2,2
4919,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,3,3
4920,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,3,3
4921,창원성주푸르지오,02,경상남도 창원시 성산구 외리로34번길 13,35.201866288545,128.7108624533,,,48,,,Y,2,2
4922,양산물금LH천년나무아파트(한국주택토지공사경남본부),02,경상남도 양산시 물금읍 청운로 42,35.307382978809,128.9919471913,,,48,,,Y,3,3
4923,양산물금LH천년나무아파트(한국주택토지공사경남본부),02,경상남도 양산시 물금읍 청운로 42,35.307382978809,128.9919471913,,,48,,,Y,2,2
4924,양산물금LH천년나무아파트(한국주택토지공사경남본부),02,경상남도 양산시 물금읍 청운로 42,35.307382978809,128.9919471913,,,48,,,Y,2,2
4925,양산물금LH천년나무아파트(한국주택토지공사경남본부),02,경상남도 양산시 물금읍 청운로 42,35.307382978809,128.9919471913,,,48,,,Y,2,2
4926,양산물금LH천년나무아파트(한국주택토지공사경남본부),02,경상남도 양산시 물금읍 청운로 42,35.307382978809,128.9919471913,,,48,,,Y,2,2
4927,백두개발 주식회사,02,경상남도 창원시 마산회원구 합성남17길 38,35.236475676776,128.5906938664,,,48,,,Y,2,2
4928,(주)경동산업 / 경동스마트홈,02,경상남도 양산시 신덕계로 34,35.377856791595,129.1583015369,,,48,,,Y,2,2
4929,(주)경동산업 / 경동스마트홈,02,경상남도 양산시 신덕계로 34,35.377856791595,129.1583015369,,,48,,,Y,2,2
4930,(주)경동산업 / 경동스마트홈,02,경상남도 양산시 신덕계로 34,35.377856791595,129.1583015369,,,48,,,Y,2,2
4931,(주)경동산업 / 경동스마트홈,02,경상남도 양산시 신덕계로 34,35.377856791595,129.1583015369,,,48,,,Y,2,2
4932,화성산업,02,경상남도 양산시 신명동로 43,35.403871480359,129.1696885713,,,48,,,Y,3,3
4933,화성산업,02,경상남도 양산시 신명동로 43,35.403871480359,129.1696885713,,,48,,,Y,2,2
4934,늘푸른마을코오롱아파트,02,경상남도 창원시 의창구 지귀로95번길 9,35.247666441669,128.6574834979,,,48,,,Y,2,2
4935,늘푸른마을코오롱아파트,02,경상남도 창원시 의창구 지귀로95번길 9,35.247666441669,128.6574834979,,,48,,,Y,3,3
4936,늘푸른마을코오롱아파트,02,경상남도 창원시 의창구 지귀로95번길 9,35.247666441669,128.6574834979,,,48,,,Y,2,2
4937,늘푸른마을코오롱아파트,02,경상남도 창원시 의창구 지귀로95번길 9,35.247666441669,128.6574834979,,,48,,,Y,2,2
4938,늘푸른마을코오롱아파트,02,경상남도 창원시 의창구 지귀로95번길 9,35.247666441669,128.6574834979,,,48,,,Y,5,5
4939,늘푸른마을코오롱아파트,02,경상남도 창원시 의창구 지귀로95번길 9,35.247666441669,128.6574834979,,,48,,,Y,3,3
4940,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,2,2
4941,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,2,2
4942,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,3,3
4943,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,2,2
4944,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,3,3
4945,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,3,3
4946,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,5,5
4947,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,2,2
4948,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,3,3
4949,무동센텀파라디아아파트,02,경상남도 창원시 의창구 북면 무동서로 24,35.319070716387,128.5802851278,,,48,,,Y,3,3
4950,동도센트리움아파트,02,경상남도 창원시 마산회원구 양덕옛2길 129,35.233667951160,128.5799228299,,,48,,,Y,3,3
4951,동도센트리움아파트,02,경상남도 창원시 마산회원구 양덕옛2길 129,35.233667951160,128.5799228299,,,48,,,Y,3,3
4952,동도센트리움아파트,02,경상남도 창원시 마산회원구 양덕옛2길 129,35.233667951160,128.5799228299,,,48,,,Y,2,2
4953,서광아침의빛아파트,02,경상남도 창원시 마산합포구 오동동10길 73,35.207164542070,128.5818468664,,,48,,,Y,5,5
4954,서광아침의빛아파트,02,경상남도 창원시 마산합포구 오동동10길 73,35.207164542070,128.5818468664,,,48,,,Y,5,5
4955,서광아침의빛아파트,02,경상남도 창원시 마산합포구 오동동10길 73,35.207164542070,128.5818468664,,,48,,,Y,2,2
4956,서광아침의빛아파트,02,경상남도 창원시 마산합포구 오동동10길 73,35.207164542070,128.5818468664,,,48,,,Y,3,3
4957,장유더샵아파트,02,경상남도 김해시 장유로288번길 15,35.199644832064,128.8146493070,,,48,,,Y,2,2
4958,장유더샵아파트,02,경상남도 김해시 장유로288번길 15,35.199644832064,128.8146493070,,,48,,,Y,5,5
4959,장유E편한세상,02,경상남도 김해시 장유로334번길 76,35.194092510873,128.8108589871,,,48,,,Y,1,1
4960,장유E편한세상,02,경상남도 김해시 장유로334번길 76,35.194092510873,128.8108589871,,,48,,,Y,1,1
4961,장유E편한세상,02,경상남도 김해시 장유로334번길 76,35.194092510873,128.8108589871,,,48,,,Y,1,1
4962,동정오성아파트,02,경상남도 창원시 의창구 서상로 27,35.263062453772,128.6159499521,,,48,,,Y,2,2
4963,동정오성아파트,02,경상남도 창원시 의창구 서상로 27,35.263062453772,128.6159499521,,,48,,,Y,2,2
4964,월산마을부영9단지,02,경상남도 김해시 월산로 112-58,35.206715252006,128.8049113241,,,48,,,Y,3,3
4965,월산마을부영9단지,02,경상남도 김해시 월산로 112-58,35.206715252006,128.8049113241,,,48,,,Y,2,2
4966,월산마을부영9단지,02,경상남도 김해시 월산로 112-58,35.206715252006,128.8049113241,,,48,,,Y,3,3
4967,남영산업개발(김해무계남명더라우아파트2단지),02,경상남도 김해시 무계로 79,35.202271953743,128.8168641449,,,48,,,Y,2,2
4968,남영산업개발(김해무계남명더라우아파트2단지),02,경상남도 김해시 무계로 79,35.202271953743,128.8168641449,,,48,,,Y,2,2
4969,남영산업개발(김해무계남명더라우아파트2단지),02,경상남도 김해시 무계로 79,35.202271953743,128.8168641449,,,48,,,Y,3,3
4970,남영산업개발(김해무계더라우1단지),02,경상남도 김해시 무계로 80,35.201935467436,128.8193467990,,,48,,,Y,3,3
4971,남영산업개발(김해무계더라우1단지),02,경상남도 김해시 무계로 80,35.201935467436,128.8193467990,,,48,,,Y,2,2
4972,남영산업개발(김해무계더라우1단지),02,경상남도 김해시 무계로 80,35.201935467436,128.8193467990,,,48,,,Y,2,2
4973,남영산업개발(김해무계더라우1단지),02,경상남도 김해시 무계로 80,35.201935467436,128.8193467990,,,48,,,Y,5,5
4974,남영산업개발(김해무계더라우1단지),02,경상남도 김해시 무계로 80,35.201935467436,128.8193467990,,,48,,,Y,2,2
4975,네오푸드앤조이,02,경상남도 김해시 월산로 162,35.208876620494,128.7989594418,,,48,,,Y,2,2
4976,네오푸드앤조이,02,경상남도 김해시 월산로 162,35.208876620494,128.7989594418,,,48,,,Y,1,1
4977,네오푸드앤조이,02,경상남도 김해시 월산로 162,35.208876620494,128.7989594418,,,48,,,Y,2,2
4978,네오푸드앤조이,02,경상남도 김해시 월산로 162,35.208876620494,128.7989594418,,,48,,,Y,2,2
4979,덕산아내프리미엄2차,02,경상남도 거제시 아주로 100-11,34.866899802027,128.6832833379,,,48,,,Y,2,2
4980,덕산아내프리미엄2차,02,경상남도 거제시 아주로 100-11,34.866899802027,128.6832833379,,,48,,,Y,2,2
4981,덕산아내프리미엄2차,02,경상남도 거제시 아주로 100-11,34.866899802027,128.6832833379,,,48,,,Y,2,2
4982,팔판마을5단지푸르지오,02,경상남도 김해시 팔판로 71,35.176763556881,128.7946776242,,,48,,,Y,2,2
4983,팔판마을5단지푸르지오,02,경상남도 김해시 팔판로 71,35.176763556881,128.7946776242,,,48,,,Y,2,2
4984,팔판마을5단지푸르지오,02,경상남도 김해시 팔판로 71,35.176763556881,128.7946776242,,,48,,,Y,1,1
4985,팔판마을5단지푸르지오,02,경상남도 김해시 팔판로 71,35.176763556881,128.7946776242,,,48,,,Y,2,2
4986,팔판마을5단지푸르지오,02,경상남도 김해시 팔판로 71,35.176763556881,128.7946776242,,,48,,,Y,2,2
4987,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,3,3
4988,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4989,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4990,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4991,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,3,3
4992,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4993,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4994,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4995,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4996,석봉마을4단지부영아파트,02,경상남도 김해시 능동로 117,35.200972388306,128.8020349804,,,48,,,Y,2,2
4997,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,2,2
4998,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,2,2
4999,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,3,3
5000,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,5,5
5001,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,5,5
5002,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,2,2
5003,금산아이파크,02,경상남도 진주시 금산면 중천로 82,35.217105309043,128.1455176439,,,48,,,Y,2,2
5004,거제2차롯데인벤스가,02,경상남도 거제시 거제중앙로 1515,34.858741469630,128.6453643375,,,48,,,N,2,2
5005,거제2차롯데인벤스가,02,경상남도 거제시 거제중앙로 1515,34.858741469630,128.6453643375,,,48,,,N,2,2
5006,거제2차롯데인벤스가,02,경상남도 거제시 거제중앙로 1515,34.858741469630,128.6453643375,,,48,,,N,2,2
5007,거제2차롯데인벤스가,02,경상남도 거제시 거제중앙로 1515,34.858741469630,128.6453643375,,,48,,,N,2,2
5008,센트럴웰가아파트,02,경상남도 진주시 진주역로73번길 33,35.152880171535,128.1113345358,,,48,,,Y,2,2
5009,센트럴웰가아파트,02,경상남도 진주시 진주역로73번길 33,35.152880171535,128.1113345358,,,48,,,Y,2,2
5010,센트럴웰가아파트,02,경상남도 진주시 진주역로73번길 33,35.152880171535,128.1113345358,,,48,,,Y,2,2
5011,센트럴웰가아파트,02,경상남도 진주시 진주역로73번길 33,35.152880171535,128.1113345358,,,48,,,Y,2,2
5012,센트럴웰가아파트,02,경상남도 진주시 진주역로73번길 33,35.152880171535,128.1113345358,,,48,,,Y,3,3
5013,석봉마을대동피렌체3단지,02,경상남도 김해시 월산로 62,35.201570608189,128.8064004636,,,48,,,Y,3,3
5014,석봉마을대동피렌체3단지,02,경상남도 김해시 월산로 62,35.201570608189,128.8064004636,,,48,,,Y,3,3
5015,석봉마을대동피렌체3단지,02,경상남도 김해시 월산로 62,35.201570608189,128.8064004636,,,48,,,Y,3,3
5016,석봉마을대동피렌체3단지,02,경상남도 김해시 월산로 62,35.201570608189,128.8064004636,,,48,,,Y,2,2
5017,대동피렌체앙코르아파트,02,경상남도 김해시 번화1로 104,35.196687335358,128.8002671378,,,48,,,Y,2,2
5018,대동피렌체앙코르아파트,02,경상남도 김해시 번화1로 104,35.196687335358,128.8002671378,,,48,,,Y,2,2
5019,대동피렌체앙코르아파트,02,경상남도 김해시 번화1로 104,35.196687335358,128.8002671378,,,48,,,Y,2,2
5020,대동피렌체앙코르아파트,02,경상남도 김해시 번화1로 104,35.196687335358,128.8002671378,,,48,,,Y,2,2
5021,대동피렌체앙코르아파트,02,경상남도 김해시 번화1로 104,35.196687335358,128.8002671378,,,48,,,Y,2,2
5022,대동피렌체앙코르아파트,02,경상남도 김해시 번화1로 104,35.196687335358,128.8002671378,,,48,,,Y,1,1
5023,금산느티나무아파트,02,경상남도 진주시 금산면 중천로 74,35.218117465132,128.1444687305,,,48,,,Y,2,2
5024,금산느티나무아파트,02,경상남도 진주시 금산면 중천로 74,35.218117465132,128.1444687305,,,48,,,Y,2,2
5025,금산느티나무아파트,02,경상남도 진주시 금산면 중천로 74,35.218117465132,128.1444687305,,,48,,,Y,2,2
5026,금산느티나무아파트,02,경상남도 진주시 금산면 중천로 74,35.218117465132,128.1444687305,,,48,,,Y,2,2
5027,금산느티나무아파트,02,경상남도 진주시 금산면 중천로 74,35.218117465132,128.1444687305,,,48,,,Y,2,2
5028,금산느티나무아파트,02,경상남도 진주시 금산면 중천로 74,35.218117465132,128.1444687305,,,48,,,Y,2,2
5029,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,2,2
5030,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,2,2
5031,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,2,2
5032,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,2,2
5033,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,2,2
5034,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,3,3
5035,주영더팰리스1차아파트,02,경상남도 통영시 광도면 죽림3로 13,34.884243592032,128.4145428658,,,48,,,Y,3,3
5036,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5037,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5038,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5039,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5040,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5041,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5042,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5043,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5044,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5045,대방노블랜드1차,02,경상남도 양산시 물금읍 신주1길 46,35.336898953718,129.0185812726,,,48,,,Y,4,4
5046,내서읍행정복지센터(호계운동장),02,경상남도 창원시 마산회원구 내서읍 중리상곡로 65,35.246493276594,128.5073826063,,,48,,,Y,2,2
5047,내서읍행정복지센터(호계운동장),02,경상남도 창원시 마산회원구 내서읍 중리상곡로 65,35.246493276594,128.5073826063,,,48,,,Y,2,2
5048,재단법인창원문화재단,02,경상남도 창원시 의창구 중앙대로 181,35.169517535136,128.6589380716,,,48,,,Y,2,2
5049,재단법인창원문화재단,02,경상남도 창원시 의창구 중앙대로 181,35.169517535136,128.6589380716,,,48,,,Y,2,2
5050,삼오르네상스,02,경상남도 거제시 거제중앙로 1509-13,34.857839851234,128.6451233288,,,48,,,Y,5,5
5051,삼오르네상스,02,경상남도 거제시 거제중앙로 1509-13,34.857839851234,128.6451233288,,,48,,,Y,5,5
5052,삼오르네상스,02,경상남도 거제시 거제중앙로 1509-13,34.857839851234,128.6451233288,,,48,,,Y,5,5
5053,삼오르네상스,02,경상남도 거제시 거제중앙로 1509-13,34.857839851234,128.6451233288,,,48,,,Y,2,2
5054,삼오르네상스,02,경상남도 거제시 거제중앙로 1509-13,34.857839851234,128.6451233288,,,48,,,Y,2,2
5055,삼오르네상스,02,경상남도 거제시 거제중앙로 1509-13,34.857839851234,128.6451233288,,,48,,,Y,2,2
5056,대원대동2차아파트,02,경상남도 창원시 의창구 창원대로 538,35.226558632595,128.6528277151,,,48,,,Y,2,2
5057,대원대동2차아파트,02,경상남도 창원시 의창구 창원대로 538,35.226558632595,128.6528277151,,,48,,,Y,1,1
5058,대원대동2차아파트,02,경상남도 창원시 의창구 창원대로 538,35.226558632595,128.6528277151,,,48,,,Y,2,2
5059,대원대동2차아파트,02,경상남도 창원시 의창구 창원대로 538,35.226558632595,128.6528277151,,,48,,,Y,2,2
5060,거제E편한세상2단지,02,경상남도 거제시 아주2로 137,34.869269304233,128.6785201014,,,48,,,Y,2,2
5061,거제E편한세상2단지,02,경상남도 거제시 아주2로 137,34.869269304233,128.6785201014,,,48,,,Y,2,2
5062,거제E편한세상2단지,02,경상남도 거제시 아주2로 137,34.869269304233,128.6785201014,,,48,,,Y,2,2
5063,거제E편한세상2단지,02,경상남도 거제시 아주2로 137,34.869269304233,128.6785201014,,,48,,,Y,3,3
5064,거제E편한세상2단지,02,경상남도 거제시 아주2로 137,34.869269304233,128.6785201014,,,48,,,Y,2,2
5065,거제E편한세상2단지,02,경상남도 거제시 아주2로 137,34.869269304233,128.6785201014,,,48,,,Y,2,2
